Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
ESTRATEGIA para ORO con alta EFECTIVIDAD  I  Trading Institucional,Fernanda Quirama,1660,3940,30,https://www.youtube.com/watch?v=lsUDVW2-gBk,361902133.3333333
Como OPERAR EL ORO Y NO PERDER DINERO [Xauusd] | ALEXOSORIO,El Mentor,24700,20818,68,https://www.youtube.com/watch?v=FPpVuIjDBpc,186777259117.64703
Las 2 Mejores Estrategias De Trading Para Empezar En 2024,Alex Ruiz,298000,183451,284,https://www.youtube.com/watch?v=PtQXzCit-K8,57363319028169.01
✅Como operar el ORO ? I Estrategia para el ORO I Curso para el oro Clase #8,Santiago Trader,4350,2459,18,https://www.youtube.com/watch?v=61uxSLWr3oE,2585023750.0
ESTRATEGIA de TRADING con ACCION DEL PRECIO para el ORO PROBADA 100 VECES👑 - ¡DEMASIADO FACIL!,Jack ́s Backtest - Estrategias de Trading,8340,3287,18,https://www.youtube.com/watch?v=saBf7CJFNfU,12701625400.0
✅Como operar el ORO ? I Estrategia para el ORO I Curso para el oro Clase #6,Santiago Trader,4350,1669,21,https://www.youtube.com/watch?v=_CFhaLxL7zI,1503888214.2857144
Estrategia Institucional XAUUSD,Johan Rincon Fx,7880,10647,50,https://www.youtube.com/watch?v=HWbY35DHIlc,13222381535.999998
RR 1:65 CON 4 ENTRADAS PERFECTAS EN UNA MAÑANA EN EL ORO [XAUUSD] | ANALISIS DESDE CERO,It's Smart Money,111000,43237,453,https://www.youtube.com/watch?v=tJ2b-jadXaM,1175989132450.3313
Conseguí Ser Rentable Con Esta Estrategia De Trading,Alex Ruiz,298000,78924,191,https://www.youtube.com/watch?v=o5i0yWkYfuI,36695114638743.45
Mi estrategia de trading que uso en el oro,BELIKETHEALGO,37700,6801,29,https://www.youtube.com/watch?v=qCsjUaS5DIQ,333317010000.0
Estrategia para operar el ORO 2024 I Trading I Santiago Trader,Santiago Trader,4350,3017,6,https://www.youtube.com/watch?v=RqVJHiL8kLg,9514863750.0
LA MEJOR MANERA DE HACER SWING TRADING EN ORO COMO UN PRO | SMART MONEY CONCEPTS | XAUUSD,TJ TRADING,6680,3640,9,https://www.youtube.com/watch?v=8gkngiSTLTs,18047281777.777782
"LA ESTRATEGIA QUE ME DIO $120,000 USD EN ENERO",El Sensei,776000,591453,1536,https://www.youtube.com/watch?v=jpzRaYM6cgM,231874219875000.0
La Estrategia De Trading Definitiva Con Medias Móviles,Alex Ruiz,298000,81867,338,https://www.youtube.com/watch?v=JTraH1-aFRM,21509222094674.555
Explicando Mi Nueva Estrategia De Trading Para Operar El Oro,Tradingconpablo,8590,2899,17,https://www.youtube.com/watch?v=cXAd1ijDixk,12583041288.235294
✅Estrategia para operar el ORO I Curso para el oro Clase #2,Santiago Trader,4350,3325,71,https://www.youtube.com/watch?v=tbnuhuI9AvQ,886159330.9859155
Estrategia Completa de XAUUSD al detalle,Enigmatic Trading,14600,22192,93,https://www.youtube.com/watch?v=BfYTQKwte6A,50865018494.62366
COMO analizar en ORO XAUUSD en 3 simples pasos ESTRATEGIA GANADORA,YOSOYUNTRADERGANADOR,13000,6065,45,https://www.youtube.com/watch?v=Dy2aOGIDMBQ,22777444444.444443
Estrategia para operar ORO,cirujano pips,1590,5622,29,https://www.youtube.com/watch?v=4P51RrYk4fY,490102696.55172414
Sistema de Trading RSI + Media Móvil Ponderada para operar a corto plazo (intra-dia),Pablo Gil Trader,280000,243099,381,https://www.youtube.com/watch?v=ZmLposmKLvs,50023521259842.516
CURSO de TRADING - Como USAR FIBONACCI para GANAR FACILMENTE,Master Traders,124000,57450,234,https://www.youtube.com/watch?v=ZlsEjhCXwws,3775005128205.128
Especial Técnicas #SCALPING: #ORO,Invertir en Valor  - Trading en Español,31500,6154,33,https://www.youtube.com/watch?v=lVVmX9fG9pQ,185039590909.09094
Estrategia de trading forex en tokio,BURS ADVISORY,175000,35043,459,https://www.youtube.com/watch?v=Iot3_Ct6nLw,2338108660130.719
Una estrategia para invertir en el Oro y Petróleo,Admirals Latinoamérica,10800,8416,7,https://www.youtube.com/watch?v=vzT4QqZGkvo,140234605714.28574
Estrategia SCALPING e INTRADIA para ENTRADAS SNIPER | SMART MONEY en FOREX TRADING,Alexflamas,120000,80525,154,https://www.youtube.com/watch?v=vGfQrVkZA-E,7529610389610.39
Estrategia De Trading Con Medias Móviles Perfecta Para Traders Principiantes,Alex Ruiz,298000,85547,109,https://www.youtube.com/watch?v=2x2VPfFLlzQ,69696475119266.05
✅¿Cual es la mejor forma de analizar el ORO en trading? -Analisis en vivo ORO Forex,Santiago Trader,4350,3346,22,https://www.youtube.com/watch?v=rByUaJRpBXc,2877940227.272728
Estrategia para operar oro en londres,Smile Trades Academy,163,358,2,https://www.youtube.com/watch?v=CEmUajNffSw,4755850.999999999
ESTRATEGIA REPETITIVA para operar en LONDON [Trading institucional] 🤑,El Sensei,776000,78110,325,https://www.youtube.com/watch?v=nv0OwS4WkOU,144726053415384.62
Funciona el TRADING INSTITUCIONAL en la sesión ASIATICA? 😳,El Sensei,776000,22753,337,https://www.youtube.com/watch?v=67hDT2RE-pM,40656707798219.586
Estrategia para Scalping en M1 | Smart Money Trading,Alpha Pro Academy,54300,16840,58,https://www.youtube.com/watch?v=miixVVe-sjU,856078820689.6553
"Trader, deja de perder en XAUUSD.",00XAU,4480,6360,47,https://www.youtube.com/watch?v=PWl30ZLvm8k,2715909446.808511
Los 3 PASOS para ANALIZAR tus GRAFICOS y GANAR en el TRADING,Master Traders,124000,112119,246,https://www.youtube.com/watch?v=GntisDlNtV0,7007893268292.683
Estrategia Scalping Nasdaq 100 para Prueba de Fondeo (FTMO - The Trading Pit),Alpha Pro Academy,54300,51237,184,https://www.youtube.com/watch?v=iLMx4Ac53Zk,821042294184.7827
