Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
XAGUSD: SILVER may test 24 in the following days #shorts,Trading Chart Analysis,13800,304,0,https://www.youtube.com/watch?v=B4D974N-hlE,inf
"🔥😱 1,000💲 XAGUSD Profit in 24 Hours! 💰💵 💸#shorts #xauusd #xagusd",AChartMaster,7,24,1,https://www.youtube.com/watch?v=VwqzgfbAFpU,1176.0000000000002
Silver: look for SELL/BUY setups? (XAUUSD technical analysis Today),Trading Chart Analysis,13800,11624,4,https://www.youtube.com/watch?v=LF5tB7OD1Us,553418640000.0
XAGUSD Forex Signal! - Today Analysis #XAGUSD,Porsaj Finance Academy,1640,4,0,https://www.youtube.com/watch?v=1xUrXHGV7Ds,inf
XAGUSD | Silver Technical Analysis for 3rd September 2024 by CYNS on Forex,CYNS on Forex,19800,261,15,https://www.youtube.com/watch?v=iH00QYIvhZA,6821496000.000001
Simple XAGUSD day trade that made me over $10k #trading #cryptotrading #forex #xagusd #daytrading,FOREX TRADING EMPIRE,1030,616,3,https://www.youtube.com/watch?v=gp0fLB_xtVQ,217838133.33333334
$1500 PROFIT / Only SILVER #silver #xagusd #foryou #foryoupage #strategy #supplyanddemand,Q.B FOREX,1860,854,1,https://www.youtube.com/watch?v=KUsV4yfIEVc,2954498400.0
XAG/USD Elliott Wave Analysis. Like it ❤️👍 #forex #trading #elliottwave #tradingview #gold #silver,Elliott Wave Count,7040,7698,12,https://www.youtube.com/watch?v=U0NTvz0GYQQ,31793766400.0
XAGUSD Forex Signal! - Today Analysis #XAGUSD,Porsaj Finance Academy,1640,6,0,https://www.youtube.com/watch?v=sY46BYq_hQM,inf
XAGUSD Analysis：🔥🔥🔥 (WARNING! ) sliver in a Good entry for day trading?,Trading Chart Analysis,13800,515,0,https://www.youtube.com/watch?v=OnlPvNNXHk0,inf
300 Pips Scalping XAGUSD | EASY Forex Strategy Trading SILVER (WATCH LIVE),Prestige Options,128000,11474,20,https://www.youtube.com/watch?v=fzkzDQ4ssCU,9399500800000.0
Silver XAG/USD Profit 😱😰😱😰 | #trading #niftytrading #shortfeed #forex #sharemarket,Forex Kshitizz,3,18,0,https://www.youtube.com/watch?v=n0wMj_j-VQI,inf
Live Trading Account Profit 3/ XAUUSD XAGUSD trading - Forex Profit,Auto Chart,829,466,2,https://www.youtube.com/watch?v=t5k0OskNFwY,160127153.0
XAGUSD Forex Signal! - Today Analysis #XAGUSD,Porsaj Finance Academy,1640,2,0,https://www.youtube.com/watch?v=VLsAS6edEf4,inf
XAGUSD Silver trade running profit || #xagusd #tradingprofits #tradingstrategy,College The Trader,2760,541,0,https://www.youtube.com/watch?v=YGiFg1UxPKg,inf
XAGUSD(Analysis The Wave Principle 09.25.2024),Mr.NoBody,363,70,2,https://www.youtube.com/watch?v=HGfRrMzX6d4,4611915.0
Silver (XAGUSD) ANALYSIS in 1 minute | How to trade silver| #shorts,Traders Hub,985,388,2,https://www.youtube.com/watch?v=YB7fSTrSLCw,188223650.0
XAGUSD Forex Signal! - Today Analysis #XAGUSD,Porsaj Finance Academy,1640,2,0,https://www.youtube.com/watch?v=lj6ixPEJBWs,inf
XAGUSD live trading Profits | #forextrading | #shorts,Forex Dollars maker,13,368,0,https://www.youtube.com/watch?v=XDkiPAlJzuU,inf
Xagusd buying ( silver )  !! Forex market !! Trade profit point ✅✅,Trade Profit Point,129,467,2,https://www.youtube.com/watch?v=atGVIV4VziY,3885673.5
xagusd pair trading results 😍 support and resistance trading strategy 🎉🔥,Trading Tradition,1900,807,0,https://www.youtube.com/watch?v=d8LoLVje_SY,inf
Silver Live trade on 27/03/2023 #silver #xagusd #trading,DAMODHARAN T G,8,319,3,https://www.youtube.com/watch?v=CS2P9TSdbZg,6805.333333333333
"Como operar swing trade na PRATA (xagusd) pelo gráfico no forex: Estratégia, cálculos, fórmulas, pip",Leandroibov | Cibersegurança e Criptomoedas,2690,107,2,https://www.youtube.com/watch?v=8gkg4XUwPAE,387131350.0
XAGUSD Forex Signal! - Today Analysis #XAGUSD,Porsaj Finance Academy,1640,0,0,https://www.youtube.com/watch?v=l-HzemS2iq4,
XAGUSD: 💲😱The Rise of Silver &amp; The Fall of gold #xagusd #xauusd #shorts #short #morning,AChartMaster,7,15,2,https://www.youtube.com/watch?v=trRKfdriHAc,367.5
"Making $15,000 on XAGUSD on Funded accounts | FTMO #forex #london",Sam KB,43600,3108,2,https://www.youtube.com/watch?v=XEz94G0ictY,2954091840000.0
SILVER/Xagusd long from support#short #trading #intraday #youtubeshorts #yearofyou #shortvideo $$$,Knock Trading,620,1237,0,https://www.youtube.com/watch?v=de7u-ujjt2A,inf
Silver mic entry September 26/09/2024 #xagusd #forextrading #forex,Trade With Edal,50,25,0,https://www.youtube.com/watch?v=kngiAjR_CX8,inf
Xagusd D1 40% gains best level to buy Hold silver(XABCD)#shorts #intraday #trading #yearofyou $$$,Knock Trading,620,1318,0,https://www.youtube.com/watch?v=K6BrDz-EVRg,inf
part-1 #forex #fxtrading #dollars #forextrading #forexindicators #money #russia #ukraine #xagusd,Rn fx trading,80,529,0,https://www.youtube.com/watch?v=vzvsiw71yyU,inf
🚨 SILVER XAGUSD : BUY or SELL Trade ?,TraCoder,336,212,0,https://www.youtube.com/watch?v=DmRopsTcTtM,inf
SILVER (XAGUSD) : BUY or SELL Trade ?,TraCoder,336,244,1,https://www.youtube.com/watch?v=bTMETjtf-_8,27546624.000000004
"XAGUSD/SILVER SELL forex trading for beginners, professional, prices analysis strategies",RealTim FxTraders,157,1704,0,https://www.youtube.com/watch?v=eShTg42DqzQ,inf
EurUsd vs. XagUsd - who wins?!,ASFX,45400,177,1,https://www.youtube.com/watch?v=cvQsl65-zXk,364825320000.00006
Silver Live Trade #intradaytrading #xagusd #forextrading,The Only GOAT Trader,1010,154,0,https://www.youtube.com/watch?v=_WseTADTcfw,inf
XAG/USD.       #xagusd #besttraders #skills #money #friday #bestofthebest #iamtheking #cfdtrader,Opportunity Hunter,13,74,6,https://www.youtube.com/watch?v=8RoVhyJ36zU,2084.3333333333335
🚨 Silver XAGUSD BUY Trade Opportunity !!!,TraCoder,336,123,0,https://www.youtube.com/watch?v=FmUk5xPH1XY,inf
🆕 XAGUSD Trading with  Our Members&#39; Webinar✔️ Check this out! #shorts,Trading Shapes,1010,276,1,https://www.youtube.com/watch?v=Rb6-8SUPVpw,281547600.0
