Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
ESTRATEGIA DE TRADING PARA OPERAR CON ORO 💰,Libertex Partner de Libertad Academy,11900,13079,15,https://www.youtube.com/watch?v=S6xS0JKwA0Y,123474479333.33333
Análisis Trading Forex - Trading en ORO + 900 Dólares,BURS ADVISORY,175000,4545,9,https://www.youtube.com/watch?v=Rq9_aeEGdUg,15465624999999.998
✅Cómo operar el ORO I Trading institucional I Xauusd,Santiago Trader,4350,1865,11,https://www.youtube.com/watch?v=F-ytovxCun0,3208223863.6363635
Estrategia de SCALPING Domina el TRADING con 2 Indicadores en 2024,JonyTrading 🔺,7940,42004,220,https://www.youtube.com/watch?v=LB5v2sCv8vg,12036742610.909092
Estrategia Day Trading 2024 ICT x SMC en ORO (XAUUSD),Gustavom.Trader,1890,741,4,https://www.youtube.com/watch?v=jGa496bAnn8,661731524.9999999
Lucrando em regiões de manipulação no XAUUSD - Forex Smart Money,SOS InterForex,3160,7692,28,https://www.youtube.com/watch?v=ZnEuqH3uODY,2743186971.4285717
LA MEJOR MANERA DE HACER SWING TRADING EN ORO COMO UN PRO | SMART MONEY CONCEPTS | XAUUSD,TJ TRADING,6680,3640,9,https://www.youtube.com/watch?v=8gkngiSTLTs,18047281777.777782
"A melhor estratégia para XAU USD, OURO, GOLD no M5",Wall Street Invest,400000,20633,74,https://www.youtube.com/watch?v=rAz9PGYChWs,44611891891891.89
MEGA ESTRATEGIA PARA EL ORO - SCALPING (IDEAL PARA PRINCIPIANTES),JP Capitals,1820,1398,8,https://www.youtube.com/watch?v=HYIMFCuVQ_8,578841899.9999999
"Si aprendes a operar el oro, no necesitaras aprender nada mas | XAUUSD | +350 PIPS | FFM",Forex Fundamental Moves,9220,15896,27,https://www.youtube.com/watch?v=OzojU8scozk,50047908385.18519
La Estrategia De Trading Definitiva Con Medias Móviles,Alex Ruiz,298000,81867,338,https://www.youtube.com/watch?v=JTraH1-aFRM,21509222094674.555
