Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
Advanced Gold Trading Psychology 2024,Booming Bulls,2310000,107713,219,https://www.youtube.com/watch?v=XY6cSGJTiyo,2624508398630137.0
The BEST Forex Trading Strategy for Gold *LIVE TRADING XAU/USD*,Jooviers Gems,535000,72923,178,https://www.youtube.com/watch?v=vJvlj3NkmtM,117260593679775.28
The Only 5minutes GOLD Trading Strategy You Will Ever Need,ForexWizard,45200,36444,39,https://www.youtube.com/watch?v=xGrHuoWBrjw,1909142301538.4614
How to Trade XAU/USD: Best Gold Trading Strategy?,TraderNick,455000,420067,365,https://www.youtube.com/watch?v=yuFfAM2abhQ,238258549794520.56
The HIGHEST Win Rate GOLD Scalping Strategy (83% Winrate),Trade with Pat,201000,73341,165,https://www.youtube.com/watch?v=kqN5qUFUY9E,17957877218181.82
"$20,379 1 Minute GOLD Scalping Strategy (BEST Volume Indicator!)",Trade with Pat,201000,76944,284,https://www.youtube.com/watch?v=r6e0SuXWQjg,10945825859154.932
Day Trading THE OPEN ON GOLD - 50 Pips A Day,Stacey Burke Trading,81800,81769,173,https://www.youtube.com/watch?v=b93KDgynGuU,3162635858728.323
The Only GOLD 15min Day Trading Strategy You Will Ever Need,ForexWizard,45200,81076,132,https://www.youtube.com/watch?v=Yj6vDKTVvM4,1254859932121.2122
How I Scalp Gold in 2022,The Trading Geek,990000,340363,231,https://www.youtube.com/watch?v=lMMdvriN0d8,1444111585714285.8
My Forex Gold Trend Trading Breakout Strategy!,Tradesharpe,67000,15036,49,https://www.youtube.com/watch?v=KIr1y_A56B4,1377481714285.714
Four Price Action Secrets (The Ultimate Guide To Price Action),TradingLab,1260000,1087622,896,https://www.youtube.com/watch?v=0L6Rcgp6j7Y,1927130231250000.0
ULTIMATE GOLD Day Trading Strategy (WIN 85%),Trade with Pat,201000,97813,337,https://www.youtube.com/watch?v=v3f5gHblXMc,11726240394658.754
Commodities Outlook - The Secrets to Trading Gold - Bloomberg,Bloomberg Originals,4210000,60855,37,https://www.youtube.com/watch?v=TcVgq0doQS4,2.9151354202702704e+16
Best ICT Gold Trading Strategy Using Liquidity &amp; Inducement (FULL COURSE),Mulham Trading,102000,67503,118,https://www.youtube.com/watch?v=ddM8U79r-EE,5951705186440.678
The Best Gold Trading Strategy Forex You will Ever See,Mathew Odong,5700,5668,49,https://www.youtube.com/watch?v=txKtzVKk9Rg,3758231020.4081635
THE BEST STRATEGY ON GOLD IN 2024!!!!,PrecisionFX_EAGLE,14200,57227,184,https://www.youtube.com/watch?v=VMFMMBDl07w,62713327608.69564
17X Your Money Fast Option Trading CHEAP Strategy (Just $50),Invest with Henry,292000,77983,102,https://www.youtube.com/watch?v=BFM5couZWoE,65187671686274.51
Best Gold Trading Strategy With 83% Winrate! (Insane Accuracy),Faiz SMC,128000,43590,265,https://www.youtube.com/watch?v=rXUDahzLjZM,2695013433962.2637
15 Best Price Action Strategies After 15 Years of Trading (The Holy Grail),Wysetrade,1330000,1497824,1350,https://www.youtube.com/watch?v=FBdN2L8SSyY,1962593239703703.5
Best ICT Gold Trading Strategy That Works! (Part 2),Faiz SMC,128000,91422,515,https://www.youtube.com/watch?v=kb9D3KR4t08,2908462229126.2134
I Decoded The Take Profit Algorithm In Trading (Best EXIT Strategies),The Secret Mindset,857000,68328,100,https://www.youtube.com/watch?v=n9p2F4Uo6tk,501834312720000.0
XAUUSD Scalping Strategy: 5 Minutes Timeframe !,Transparent Fx Academy,149000,51597,37,https://www.youtube.com/watch?v=njjug8HxiUM,30959594513513.516
3 SECRETS OF GOLD (XAUUSD),Young Trader Viraj,155000,96050,423,https://www.youtube.com/watch?v=SLMs3Rt6Q3A,5455322104018.913
I Found The Best Day Trading Strategy For Gold ( Insanely Profitable ! ),TradeIQ ,218000,68169,173,https://www.youtube.com/watch?v=gMMrlTikutc,18726378936416.184
1 Minute Scalping Strategy - SO SIMPLE that anybody can do it!,The Moving Average,958000,328044,124,https://www.youtube.com/watch?v=Du81XPkPOHQ,2427959464645161.5
How To Grow A Small Stock Account,TradingLab,1260000,828324,1191,https://www.youtube.com/watch?v=5nPRbWwxPUQ,1104153805541561.8
3 Best ICT Trading Strategies for Beginners,Casper SMC,175000,83402,127,https://www.youtube.com/watch?v=pZMwHTy7GnU,20111702755905.51
Very PROFITABLE Trading Strategy with Only 1 Indicator! #shorts,Hyper Trade,60500,1568537,306,https://www.youtube.com/watch?v=10AQTV-xCzI,18762214229575.164
This Scalping Strategy will Grow SMALL Forex Accounts *PRICE ACTION*,The Trading Geek,990000,1068949,1376,https://www.youtube.com/watch?v=8LQsR7B2vQ0,761393106758720.9
