Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
How I Scalp Gold in 2022,The Trading Geek,990000,340363,231,https://www.youtube.com/watch?v=lMMdvriN0d8,1444111585714285.8
Live XAUUSD GOLD- My Trading Strategy-08/10/24,FOREX & GOLD,144000,11613,0,https://www.youtube.com/watch?v=Y0H-DUJ5oQQ,inf
XAUUSD scalping Strategy (Easy For Beginners),KOJO FOREX,257000,89487,357,https://www.youtube.com/watch?v=QkxFFdUTaTY,16556097655462.188
The Only GOLD (XAUUSD) Trading Strategy You Need in 2023,Samuel Tochi,28800,45040,140,https://www.youtube.com/watch?v=XsZ5ond_7n4,266842697142.85715
XAU/USD (GOLD) 5 minute Scalping Trading Strategy | support and resistance zones | Price Action 2022,Forex Trading Worker,109000,23777,34,https://www.youtube.com/watch?v=5wWvw8TK7UM,8308662852941.177
Live XAUUSD GOLD- My Trading Strategy-07/10/24,FOREX & GOLD,144000,31637,0,https://www.youtube.com/watch?v=XEA-QaxgXDI,inf
How to Trade XAUUSD: Best Gold Trading Strategy?,WillssFX,81800,52902,57,https://www.youtube.com/watch?v=q6NayXQgZFs,6210175061052.631
STEAL this ICT Gold Trading Strategy &amp; Pass Your Challenges (XAUUSD),The Trading Tiger,2210,18651,53,https://www.youtube.com/watch?v=YIaga0UvsiQ,1718742435.8490567
Four Price Action Secrets (The Ultimate Guide To Price Action),TradingLab,1260000,1087631,896,https://www.youtube.com/watch?v=0L6Rcgp6j7Y,1927146178124999.8
I Found A Trading Strategy With a 225% Profit Rate #shorts,TradingLab,1260000,1419320,584,https://www.youtube.com/watch?v=O2-oSMyzTzs,3858411698630137.5
"Scalping was Hard, until I Found this SECRET",The Trading Geek,990000,1183194,1293,https://www.youtube.com/watch?v=fEQadvrrXl4,896866542459396.8
Best Gold Trading Strategy With 83% Winrate! (Insane Accuracy),Faiz SMC,128000,43592,265,https://www.youtube.com/watch?v=rXUDahzLjZM,2695137086792.4526
The Only XAUUSD Trading Strategy You Need!!…Mobile Strategy,Malvin,8380,16895,18,https://www.youtube.com/watch?v=PkjOj8JU-oc,65913402111.11111
How to Trade XAUUSD: Best Gold Trading Strategy in 2023,Petko Aleksandrov,62900,21232,21,https://www.youtube.com/watch?v=i2ZXJNwwaz0,4000118910476.1904
🎯 99% Gold Secret Strategy,Saint Patrick Fx,28700,29961,51,https://www.youtube.com/watch?v=5-fGIKl8WdM,483893648823.5294
Very PROFITABLE Trading Strategy with Only 1 Indicator! #shorts,Hyper Trade,60500,1568553,306,https://www.youtube.com/watch?v=10AQTV-xCzI,18762405615196.08
The HIGHEST Win Rate GOLD Scalping Strategy (83% Winrate),Trade with Pat,201000,73342,165,https://www.youtube.com/watch?v=kqN5qUFUY9E,17958122072727.27
200 PIPS a Day XAUUSD 5 Minute Trading Strategy,Ajwad Trades,15900,23750,32,https://www.youtube.com/watch?v=yr9H-fVEJ0w,187632421875.0
BEST 1 MINUTE SCALPING STRATEGY,BORSA 321,73300,695400,371,https://www.youtube.com/watch?v=3hJyExgLnwY,10070910258760.107
GOLD TRADING STRATEGY TODAY 7-8 OCT | XAUUSD ANALYSIS TODAY 7-8 OCT | XAUUSD FORECAST TODAY 7-8 OCT,The Trader Next Door,63600,4139,41,https://www.youtube.com/watch?v=cweWDfVD4y4,408343644878.04877
SNIPER FOREX SCALPING STRATEGY!!! | WORKS ON US30 &amp; XAUUSD  (FIBONACCI STRATEGY 2020),Doyle Exchange,142000,278584,1303,https://www.youtube.com/watch?v=_opTZIbmuTQ,4311103435149.655
98% Forex Gold XAU USD Scalping Strategy,Saint Patrick Fx,28700,57036,45,https://www.youtube.com/watch?v=o1YLQaiHxl0,1043999618666.6667
Best Gold Trading Strategy? Backtesting a XAU/USD Trend Trading Strategy!,TraderNick,455000,14667,102,https://www.youtube.com/watch?v=dAR52QcK9mg,29768977205882.35
"Live Trading XAUUSD: $24,000 IN 1 HOUR! (EASY Forex Strategy)",TheForexHeist,27700,13651,98,https://www.youtube.com/watch?v=TsFDZr3A9_0,106880365204.08162
New Trader VS Experience Trader | Xauusd FVG Trading Strategy | #trading #forex #xauusd #shorts,The Positive Trader,67900,348864,110,https://www.youtube.com/watch?v=AbQ7JP6sR4s,14621873402181.814
"How to Trade XAU/USD: Best Gold Trading Strategy? (11 MAR,2022) #short #xauusd #gold",DayTrading,1410,40893,8,https://www.youtube.com/watch?v=KWHHfz-Nj9o,10162421662.499998
