Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
How I Scalp Gold in 2022,The Trading Geek,993000,340994,231,https://www.youtube.com/watch?v=lMMdvriN0d8,1455570531194805.2
I Tested This Trading Strategy &amp; It Made 310%,TradingLab,1260000,1363584,746,https://www.youtube.com/watch?v=vQeyR1LMB7c,2901911472386059.0
How to Trade XAUUSD: Best Gold Trading Strategy in 2023,Petko Aleksandrov,63000,21255,21,https://www.youtube.com/watch?v=i2ZXJNwwaz0,4017195000000.0
I Found An AMAZING Trend Following Strategy #shorts,TradingLab,1260000,1050295,682,https://www.youtube.com/watch?v=YV-gwsg2Ekc,2444938917888563.0
How to Trade XAUUSD: Best Gold Trading Strategy?,WillssFX,81800,52941,57,https://www.youtube.com/watch?v=q6NayXQgZFs,6214753277894.736
How To Predict Reversals,TradingLab,1260000,4629615,1815,https://www.youtube.com/watch?v=2A2CqCmDbl0,4049573980165289.0
Gold 5 min scalping Strategy || tradelikemalika #forextrading #trading,Trade Like Malika,42000,24325,53,https://www.youtube.com/watch?v=SH6ILKnM5_A,809609433962.264
Very PROFITABLE Trading Strategy with Only 1 Indicator! #shorts,Hyper Trade,60600,1576666,306,https://www.youtube.com/watch?v=10AQTV-xCzI,18921846901176.47
3 SECRETS OF GOLD (XAUUSD),Young Trader Viraj,155000,97085,424,https://www.youtube.com/watch?v=SLMs3Rt6Q3A,5501101709905.66
I Found A Trading Strategy With a 225% Profit Rate #shorts,TradingLab,1260000,1423440,572,https://www.youtube.com/watch?v=O2-oSMyzTzs,3950792559440560.0
BEST TradingView Indicator for Day Trading GOLD! (Easy STRATEGY),Trade with Pat,202000,122153,229,https://www.youtube.com/watch?v=5xR-Jhy6E2o,21765637606986.9
🎯 99% Gold Secret Strategy,Saint Patrick Fx,28700,30042,51,https://www.youtube.com/watch?v=5-fGIKl8WdM,485201862352.94104
95% Profitable Forex Trading Strategy for XAUUSD,Saint Patrick Fx,28700,6714,4,https://www.youtube.com/watch?v=5i0aoiIGPHE,1382563665000.0
"Live Trading XAUUSD: $24,000 IN 1 HOUR! (EASY Forex Strategy)",TheForexHeist,27700,13705,98,https://www.youtube.com/watch?v=TsFDZr3A9_0,107303157653.06125
XAUUSD Scalping Strategy: 5 Minutes Timeframe !,Transparent Fx Academy,149000,51934,37,https://www.youtube.com/watch?v=njjug8HxiUM,31161803621621.63
Live XAUUSD GOLD- My Trading Strategy-11/10,FOREX & GOLD,145000,9341,0,https://www.youtube.com/watch?v=eCkiIoJwCOg,inf
THE BEST SCALPING INDICATOR ON TRADINGVIEW | STRATEGY | SCALPING | 1MINUTE | #forex,Valor Algo,12200,663936,431,https://www.youtube.com/watch?v=0TnTKymJ_VE,229281285939.67517
"BEST Scalping Trading Strategy For Beginners (How To Scalp Forex, Stocks, and Crypto)",TradingLab,1260000,629958,1137,https://www.youtube.com/watch?v=XBcMiYK7qYY,879614178364116.0
• Forex Gold Trading Strategy Live | Forex Gold Live Trading Tutorial 2022,Precious Pips,4790,339354,285,https://www.youtube.com/watch?v=kY4jOziglF0,27319902145.263153
BEST MACD Trading Strategy [86% Win Rate],TradingLab,1260000,2647858,3646,https://www.youtube.com/watch?v=rf_EQvubKlk,1152972945913329.8
Don’t Trade Gold (XAUUSD) As A Beginner,Jeffrey Benson Forex,334000,50312,502,https://www.youtube.com/watch?v=GpOviqw7_AE,11180488988047.809
MY BEST MOBILE STRATEGY FOR LONG TRADE#forextrading #short,Ahmad 12fx,4410,126079,57,https://www.youtube.com/watch?v=rM3Wst4IEL8,43017491226.31579
BEST 1 MINUTE SCALPING STRATEGY,BORSA 321,73500,698911,374,https://www.youtube.com/watch?v=3hJyExgLnwY,10095433020721.926
"How I Made $1,400,000 in 2022 with Trading",Umar Ashraf,776000,1262151,736,https://www.youtube.com/watch?v=dwEdZ0kJazQ,1032659022521739.1
My Forex Gold Trend Trading Breakout Strategy!,Tradesharpe,68700,15156,49,https://www.youtube.com/watch?v=KIr1y_A56B4,1459829013061.2244
MOST BASIC ICT Liquidity Strategy for GOLD (Pass Prop Firms),Solo E TV,101000,23677,82,https://www.youtube.com/watch?v=RAT0_ZmiMX4,2945476548780.488
NEW TRADER PSYCHOLOGY  #tradingview | Stock | Market | crypto | Trading | #shorts,BEGINNER TRADER HELPER,377000,3440942,1086,https://www.youtube.com/watch?v=0F2204ehuP0,450329323681399.6
How I trade Gold 2024,WealthFRX,33300,114055,87,https://www.youtube.com/watch?v=OXWfi2bitpI,1453729298275.862
Best Gold Trading Strategy? Backtesting a XAU/USD Trend Trading Strategy!,TraderNick,456000,14730,102,https://www.youtube.com/watch?v=dAR52QcK9mg,30028404705882.35
