Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
BEST TradingView Indicator for Day Trading GOLD! (Easy STRATEGY),Trade with Pat,202000,122153,229,https://www.youtube.com/watch?v=5xR-Jhy6E2o,21765637606986.9
The BEST Forex Trading Strategy for Gold *LIVE TRADING XAU/USD*,Jooviers Gems,536000,73118,178,https://www.youtube.com/watch?v=vJvlj3NkmtM,118014095101123.6
I Discovered the Secret to XAUUSD Trading (Strategy) Pt. 1,Samuel Tochi,28900,64637,191,https://www.youtube.com/watch?v=pVT0d49f_gU,282646433350.7853
The HIGHEST Win Rate GOLD Scalping Strategy (83% Winrate),Trade with Pat,202000,74131,165,https://www.youtube.com/watch?v=kqN5qUFUY9E,18332371660606.06
I Found An AMAZING Trend Following Strategy #shorts,TradingLab,1260000,1050295,682,https://www.youtube.com/watch?v=YV-gwsg2Ekc,2444938917888563.0
Top 3 Gold Trading Tips for 2024,BKTraders - Kathy Lien & Boris Schlossberg,62700,123535,184,https://www.youtube.com/watch?v=KkChMmTz9kU,2639412555163.0435
95% Profitable Forex Trading Strategy for XAUUSD,Saint Patrick Fx,28700,6714,4,https://www.youtube.com/watch?v=5i0aoiIGPHE,1382563665000.0
3 SECRETS OF GOLD (XAUUSD),Young Trader Viraj,155000,97088,424,https://www.youtube.com/watch?v=SLMs3Rt6Q3A,5501271698113.207
🎯 99% Gold Secret Strategy,Saint Patrick Fx,28700,30042,51,https://www.youtube.com/watch?v=5-fGIKl8WdM,485201862352.94104
How To Predict Reversals,TradingLab,1260000,4629707,1815,https://www.youtube.com/watch?v=2A2CqCmDbl0,4049654453553719.0
Very PROFITABLE Trading Strategy with Only 1 Indicator! #shorts,Hyper Trade,60600,1576666,306,https://www.youtube.com/watch?v=10AQTV-xCzI,18921846901176.47
I Found A Trading Strategy With a 225% Profit Rate #shorts,TradingLab,1260000,1423443,572,https://www.youtube.com/watch?v=O2-oSMyzTzs,3950800886013985.0
The best time to trade gold (XAUUSD) | Part 1 | Gold trading strategy,TIOmarkets,5680,60236,54,https://www.youtube.com/watch?v=F3fgiERWYQQ,35988109748.14815
How I Scalp Gold in 2022,The Trading Geek,993000,340994,231,https://www.youtube.com/watch?v=lMMdvriN0d8,1455570531194805.2
How I trade Gold 2024,WealthFRX,33300,114055,87,https://www.youtube.com/watch?v=OXWfi2bitpI,1453729298275.862
THE BEST SCALPING INDICATOR ON TRADINGVIEW | STRATEGY | SCALPING | 1MINUTE | #forex,Valor Algo,12200,663936,431,https://www.youtube.com/watch?v=0TnTKymJ_VE,229281285939.67517
I Tested This Trading Strategy &amp; It Made 310%,TradingLab,1260000,1363584,746,https://www.youtube.com/watch?v=vQeyR1LMB7c,2901911472386059.0
🔴Live GOLD 5-Minute Trading Signals - 5m XAUUSD Chart - Buy and Sell indicator,Million Moves,114000,8276012,0,https://www.youtube.com/watch?v=-ps7V40GrA4,inf
Gold 5 min scalping Strategy || tradelikemalika #forextrading #trading,Trade Like Malika,42000,24325,53,https://www.youtube.com/watch?v=SH6ILKnM5_A,809609433962.264
Best Gold Trading Strategy? Backtesting a XAU/USD Trend Trading Strategy!,TraderNick,456000,14730,102,https://www.youtube.com/watch?v=dAR52QcK9mg,30028404705882.35
How to Trade XAUUSD: Best Gold Trading Strategy?,WillssFX,81800,52941,57,https://www.youtube.com/watch?v=q6NayXQgZFs,6214753277894.736
• Forex Gold Trading Strategy Live | Forex Gold Live Trading Tutorial 2022,Precious Pips,4790,339354,285,https://www.youtube.com/watch?v=kY4jOziglF0,27319902145.263153
MOST BASIC ICT Liquidity Strategy for GOLD (Pass Prop Firms),Solo E TV,101000,23677,82,https://www.youtube.com/watch?v=RAT0_ZmiMX4,2945476548780.488
THE BEST FOREX TRADING STRATEGY | KEEP IT SIMPLE,Trade Forex with Paul,28500,421869,965,https://www.youtube.com/watch?v=LwGp9YH7H-g,355091290414.5077
The Only XAUUSD Trading Strategy You Need!!…Mobile Strategy,Malvin,8470,16977,18,https://www.youtube.com/watch?v=PkjOj8JU-oc,67663625516.666664
Live XAUUSD GOLD- My Trading Strategy-11/10,FOREX & GOLD,145000,9515,0,https://www.youtube.com/watch?v=eCkiIoJwCOg,inf
"BEST Scalping Trading Strategy For Beginners (How To Scalp Forex, Stocks, and Crypto)",TradingLab,1260000,629965,1137,https://www.youtube.com/watch?v=XBcMiYK7qYY,879623952506596.5
Advanced Gold Trading Psychology 2024,Booming Bulls,2310000,108755,220,https://www.youtube.com/watch?v=XY6cSGJTiyo,2637852525000000.0
How I trade London session 2024,WealthFRX,33300,582141,650,https://www.youtube.com/watch?v=ffqs_TdNOyo,993123589984.6154
This indicator will help you predict market moves in Tradingview #shorts #forex #forextrading,Easy Forex Pips,229000,879490,149,https://www.youtube.com/watch?v=uT0oXwT1ttg,309539161677852.4
"How I Made $1,400,000 in 2022 with Trading",Umar Ashraf,776000,1262151,736,https://www.youtube.com/watch?v=dwEdZ0kJazQ,1032659022521739.1
BEST MACD Trading Strategy [86% Win Rate],TradingLab,1260000,2647878,3646,https://www.youtube.com/watch?v=rf_EQvubKlk,1152981654635216.5
XAU/USD Live trading Today|Gold Live signal 11/10/24| Forex &amp; Gold Signals|Live  Forex Trading Ideas,TradersAdda360,41100,21327,3,https://www.youtube.com/watch?v=cRHZKl-XNHY,12008593889999.998
98% Forex Gold XAU USD Scalping Strategy,Saint Patrick Fx,28700,57158,45,https://www.youtube.com/watch?v=o1YLQaiHxl0,1046232733777.7777
