Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
THE BEST SCALPING INDICATOR ON TRADINGVIEW | STRATEGY | SCALPING | 1MINUTE | #forex,Valor Algo,12100,659062,430,https://www.youtube.com/watch?v=0TnTKymJ_VE,224402947488.3721
3 SECRETS OF GOLD (XAUUSD),Young Trader Viraj,155000,96050,423,https://www.youtube.com/watch?v=SLMs3Rt6Q3A,5455322104018.913
Gold 5 min scalping Strategy || tradelikemalika #forextrading #trading,Trade Like Malika,41500,23416,50,https://www.youtube.com/watch?v=SH6ILKnM5_A,806564120000.0001
• Forex Gold Trading Strategy Live | Forex Gold Live Trading Tutorial 2022,Precious Pips,4790,337103,284,https://www.youtube.com/watch?v=kY4jOziglF0,27234242754.577465
XAUUSD Scalping Strategy: 5 Minutes Timeframe !,Transparent Fx Academy,149000,51597,37,https://www.youtube.com/watch?v=njjug8HxiUM,30959594513513.516
Don’t Trade Gold (XAUUSD) As A Beginner,Jeffrey Benson Forex,333000,49881,502,https://www.youtube.com/watch?v=GpOviqw7_AE,11018434679282.87
"BEST Scalping Trading Strategy For Beginners (How To Scalp Forex, Stocks, and Crypto)",TradingLab,1260000,624126,1104,https://www.youtube.com/watch?v=XBcMiYK7qYY,897520323913043.4
"How I Made $1,400,000 in 2022 with Trading",Umar Ashraf,775000,1258320,735,https://www.youtube.com/watch?v=dwEdZ0kJazQ,1028270000000000.0
My Forex Gold Trend Trading Breakout Strategy!,Tradesharpe,67000,15036,49,https://www.youtube.com/watch?v=KIr1y_A56B4,1377481714285.714
BEST 1 MINUTE SCALPING STRATEGY,BORSA 321,73300,695391,371,https://www.youtube.com/watch?v=3hJyExgLnwY,10070779919110.514
ICT Trader explains why 90% lose in Forex Trading. | Words of Rizdom EP.45 #shorts #ICTTrader #forex,Words of Rizdom,237000,1096155,984,https://www.youtube.com/watch?v=HXe5kgLOI0U,62571067271341.46
BEST MACD Trading Strategy [86% Win Rate],TradingLab,1260000,2636180,3612,https://www.youtube.com/watch?v=rf_EQvubKlk,1158693069767442.0
Live XAUUSD GOLD- My Trading Strategy-08/10/24,FOREX & GOLD,144000,11391,0,https://www.youtube.com/watch?v=Y0H-DUJ5oQQ,inf
Advanced Gold Trading Psychology 2024,Booming Bulls,2310000,107713,219,https://www.youtube.com/watch?v=XY6cSGJTiyo,2624508398630137.0
NEW TRADER PSYCHOLOGY  #tradingview | Stock | Market | crypto | Trading | #shorts,BEGINNER TRADER HELPER,377000,3435616,1086,https://www.youtube.com/watch?v=0F2204ehuP0,449632289561694.25
MOST BASIC ICT Liquidity Strategy for GOLD (Pass Prop Firms),Solo E TV,101000,23506,82,https://www.youtube.com/watch?v=RAT0_ZmiMX4,2924203731707.3174
Millionaire trader gives away his secret trading strategy,Humbled Trader,1270000,1112517,853,https://www.youtube.com/watch?v=PBQW98QIqDQ,2103609225439624.8
Four Price Action Secrets (The Ultimate Guide To Price Action),TradingLab,1260000,1087622,896,https://www.youtube.com/watch?v=0L6Rcgp6j7Y,1927130231250000.0
