Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
Very PROFITABLE Trading Strategy with Only 1 Indicator! #shorts,Hyper Trade,60600,1576666,306,https://www.youtube.com/watch?v=10AQTV-xCzI,18921846901176.47
How To Predict Reversals,TradingLab,1260000,4629707,1815,https://www.youtube.com/watch?v=2A2CqCmDbl0,4049654453553719.0
Proven 5-Minute Forex Scalping Strategy for XAUUSD/GOLD. 🦁📈,Forex Trading Lions,14000,118791,36,https://www.youtube.com/watch?v=fSp-jMvNOhE,646751000000.0
BEST TradingView Indicator for Day Trading GOLD! (Easy STRATEGY),Trade with Pat,202000,122152,229,https://www.youtube.com/watch?v=5xR-Jhy6E2o,21765459423580.793
STEAL this ICT Gold Trading Strategy &amp; Pass Your Challenges (XAUUSD),The Trading Tiger,2230,19008,53,https://www.youtube.com/watch?v=YIaga0UvsiQ,1783488362.2641509
Live XAUUSD GOLD- My Trading Strategy-11/10/24,FOREX & GOLD,145000,26421,0,https://www.youtube.com/watch?v=KNW-k0mKJas,inf
Gold Live Signals - XAUUSD TIME FRAME 5 Minute M5  |  Best Forex Strategy Almost No Risk,ForexLia,254000,10956828,0,https://www.youtube.com/watch?v=Cf9klXhb0G8,inf
The BEST Forex Trading Strategy for Gold *LIVE TRADING XAU/USD*,Jooviers Gems,536000,73118,178,https://www.youtube.com/watch?v=vJvlj3NkmtM,118014095101123.6
How To Trade Gold (XAU/USD) In 2024 #trading #trader #forex #xauusd #gold,Words of Rizdom,237000,21854,18,https://www.youtube.com/watch?v=JAgP1f1wH0o,68195406999999.99
I Tested This Trading Strategy &amp; It Made 310%,TradingLab,1260000,1363584,746,https://www.youtube.com/watch?v=vQeyR1LMB7c,2901911472386059.0
Live XAUUSD GOLD- My Trading Strategy-10/10,FOREX & GOLD,145000,26428,0,https://www.youtube.com/watch?v=eCzeFzQAII8,inf
200 PIPS a Day XAUUSD 5 Minute Trading Strategy,Ajwad Trades,15900,23823,32,https://www.youtube.com/watch?v=yr9H-fVEJ0w,188209144687.5
GOLDEN STRATEGY FOR GOLD ( XAUUSD ),Young Trader Viraj,155000,29198,203,https://www.youtube.com/watch?v=z7jmHFIRIgI,3455576108374.3843
I Found A Trading Strategy With a 225% Profit Rate #shorts,TradingLab,1260000,1423443,572,https://www.youtube.com/watch?v=O2-oSMyzTzs,3950800886013985.0
Four Price Action Secrets (The Ultimate Guide To Price Action),TradingLab,1260000,1094561,889,https://www.youtube.com/watch?v=0L6Rcgp6j7Y,1954696337007874.0
5 minutes scalping strategy to double your account in few hours #gbpjpy,Poundkingforex,27100,383284,135,https://www.youtube.com/watch?v=m8PA_2V1a94,2085093351407.4075
• Forex Gold Trading Strategy Live | Forex Gold Live Trading Tutorial 2022,Precious Pips,4790,339354,285,https://www.youtube.com/watch?v=kY4jOziglF0,27319902145.263153
CPI News Trade 100% Profit All Time XAUUSD,Nazmul Forex,10100,249079,267,https://www.youtube.com/watch?v=yuOPMRoro1k,95163104082.397
THE BEST SCALPING INDICATOR ON TRADINGVIEW | STRATEGY | SCALPING | 1MINUTE | #forex,Valor Algo,12200,663936,431,https://www.youtube.com/watch?v=0TnTKymJ_VE,229281285939.67517
How I trade XAUUSD - Easiest trading,Raja Banks,316000,246011,270,https://www.youtube.com/watch?v=tcEZaXB0CxI,90983979318518.52
3 SECRETS OF GOLD (XAUUSD),Young Trader Viraj,155000,97088,424,https://www.youtube.com/watch?v=SLMs3Rt6Q3A,5501271698113.207
The HIGHEST Win Rate GOLD Scalping Strategy (83% Winrate),Trade with Pat,202000,74131,165,https://www.youtube.com/watch?v=kqN5qUFUY9E,18332371660606.06
"BEST Scalping Trading Strategy For Beginners (How To Scalp Forex, Stocks, and Crypto)",TradingLab,1260000,629965,1137,https://www.youtube.com/watch?v=XBcMiYK7qYY,879623952506596.5
How to Trade XAUUSD: Best Gold Trading Strategy?,WillssFX,81800,52941,57,https://www.youtube.com/watch?v=q6NayXQgZFs,6214753277894.736
GOLD Live Trading Session #175 | CPI | XAUUSD Trading Live Stream | MSB FX,MSB FX,223000,43188,5,https://www.youtube.com/watch?v=J8tzyetcY4U,429539210400000.0
How to Trade Gold like a Pro in 2024!,TraderNick,456000,101905,98,https://www.youtube.com/watch?v=3UZ6y6OPSag,216221613061224.47
The Ultimate Guide to Trading Gold (XAU/USD) | FREE COURSE,TraderNick,456000,111543,228,https://www.youtube.com/watch?v=jvrucuw38oo,101727216000000.0
"How to Trade XAU/USD: Best Gold Trading Strategy? (11 MAR,2022) #short #xauusd #gold",DayTrading,1410,41084,8,https://www.youtube.com/watch?v=KWHHfz-Nj9o,10209887550.0
BEST 1 MINUTE SCALPING STRATEGY,BORSA 321,73500,698915,374,https://www.youtube.com/watch?v=3hJyExgLnwY,10095490798796.791
Don’t Trade Gold (XAUUSD) As A Beginner,Jeffrey Benson Forex,334000,50312,502,https://www.youtube.com/watch?v=GpOviqw7_AE,11180488988047.809
The ULTIMATE Supply &amp; Demand Guide (My Secrets),TradingLab,1260000,478060,910,https://www.youtube.com/watch?v=fPSQ_NnmqWI,834030830769230.9
700% Profit In ONE Trade Using A Secret Indicator 🤯 #shorts,Power of Trading,304000,1098878,649,https://www.youtube.com/watch?v=FL48uisUtdk,156477518101694.94
