Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
Как торговать золото? Рабочая стратегия №1 на Forex,ОБУЧЕНИЕ ТРЕЙДИНГУ НА БИРЖЕ,5630,9580,36,https://www.youtube.com/watch?v=8Q6aEnhpviA,8434897277.777778
+120% за 12 мес — Стратегия «TR-Gold» для XAU/USD (золото) на скользящей средней,Стратегии ФОРЕКС,13300,2229,1,https://www.youtube.com/watch?v=7ZBiG2ryjYw,394287810000.0
Секреты торговли Золотом XAUUSD,TradeLikeaPro,59300,29389,47,https://www.youtube.com/watch?v=whnx_OE1bcA,2198853715106.383
Торговля на новостях форекс стратегия .Стратегия торговли золотом . Золото xau usd прогноз . .,AlexAlex  SniperTrade,5180,954,6,https://www.youtube.com/watch?v=AWzCnkXoJGU,4266351600.0
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Торговля Золотом На Форекс Стратегия],Елизавета Яковалева,7,148,2,https://www.youtube.com/watch?v=SP0RmC_mito,3626.0
"Как заработать на ЗОЛОТЕ? XAU/USD, GOLD. Трейдинг 21.08.2023",Роман Корнев - трейдинг в плюс!,4670,1363,14,https://www.youtube.com/watch?v=6myId9WHunU,2123252192.857143
"Тест стратегии «Кортик» для XAUUSD (золота): +204,40%",Стратегии ФОРЕКС,13300,1839,1,https://www.youtube.com/watch?v=jzOWNXiatqs,325300710000.0
Супер скальпинг по золоту/XAUUSD. ТЫ ЭТОГО ТОЧНО НЕ ЗНАЕШЬ!!! ПРОЕКТ М-30/Ч-7,Mr.Scalping - FOREX,5440,5844,183,https://www.youtube.com/watch?v=2acaq_G8W8s,945054636.0655738
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Торговля Золотом На Форекс Стратегия],Forex Review,166,683,3,https://www.youtube.com/watch?v=Jte0AhSUrP4,6273582.666666666
Разгон депозита на форекс + 200 % Торговля золотом ( xauusd ) Обучение трейдингу,Математический трейдинг на Форекс с Дмитрием Эйлер,5370,5664,14,https://www.youtube.com/watch?v=n5GCc5BHg3o,11666585828.571428
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Стратегии Для Золота Форекс],Forex Review,166,1816,2,https://www.youtube.com/watch?v=Uaf8gULBieY,25020848.000000004
Скальпинг золота. Прогноз XAUUSD. Алгоритм сделки.,ProffTrade,2220,6660,11,https://www.youtube.com/watch?v=XQ5Dr9M1U70,2983922181.818182
"Xau Usd, Н4, М15, Сигнал 08.01  #биржа #форекс #трейдинг #forex #trading #xau #xauusd #gold",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,2055,6,https://www.youtube.com/watch?v=4Oz-LI1XkSc,484212800000.0
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Золото Форекс],Форекс Trade 2016,18,71,0,https://www.youtube.com/watch?v=r39UC1dYf6g,inf
ЗОЛОТО-РЕТЕСТ СОПРОТИВЛЕНИЯ / FOREX СКАЛЬПИНГ #трейдинг #скальпинг #xauusd,Mr.Scalping - FOREX,5440,1375,37,https://www.youtube.com/watch?v=JKHXtKu8JPs,1099762162.162162
Сделка по XAU/USD за 50 секунд! #shorts,"Стратегия ""Снайпер"" | Мир трейдинга",23300,1480,2,https://www.youtube.com/watch?v=iDEr9aFsogg,401738600000.0
Лучшая форекс стратегия для Золота - анализ рынка 👌,Владимир Головатенко,1870,3159,12,https://www.youtube.com/watch?v=b9TODKN64_c,920558925.0000001
Безубыточная стратегия  на ● Форекс ● по Золоту XAU/USD ✨,Владимир Головатенко,1870,1021,15,https://www.youtube.com/watch?v=u9wIX03DDrw,238022326.66666666
+5400 пунктов по XAUUSD — Стратегия форекс «Внутридневное золото» / Intraday Gold Forex strategy,Стратегии ФОРЕКС,13300,2363,4,https://www.youtube.com/watch?v=aBXEL4MGhkw,104497767500.0
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Стратегии Для Золота Форекс],Елизавета Яковалева,7,394,1,https://www.youtube.com/watch?v=UAWyUY_USD8,19306.0
Скальпинг минутного графика с одним индикатором,Торговые стратегии,73600,24373,81,https://www.youtube.com/watch?v=N_47mPLZt70,1629969951604.9382
"Сигналы Xau Usd, Разбор полетов. Трейдинг, торговые рекомендации.",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1549,62,https://www.youtube.com/watch?v=NiMJJD0kFC8,35321197419.35484
"ICT - мощная стратегия для Forex , Фонды и Крипто",TradeLikeaPro,59300,95605,239,https://www.youtube.com/watch?v=rEPmu_X0Shk,1406669566736.4016
Как торговать XAUUSD золото/доллар,Пути к трейдингу,883,1669,2,https://www.youtube.com/watch?v=_j6l8uyuLDM,650650470.5
Forex торговля на М5. Скальпинг. Прибыльная торговая стратегия форекс. Технический анализ графика.,Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,49067,137,https://www.youtube.com/watch?v=ltbWjCR1GzQ,506342787737.22626
Торговля золотом. Пробой уровня и слом баланса. Трейдинг на форекс на реальном счете +15 000$,Психология трейдинга с Катрин. Обучение скальпингу,4750,13142,283,https://www.youtube.com/watch?v=HYbrM4YviTI,1047761042.4028269
КАК ТРЕЙДЕРУ РЕАЛЬНО ЗАРАБОТАТЬ НА ЗОЛОТЕ-ФОРЕКС ТОРГОВЛЯ,Mr.Scalping - FOREX,5440,7233,71,https://www.youtube.com/watch?v=SUsQg0n3pCI,3014795898.591549
"Xau Usd, Н1, М5, Анализ 25.01  #биржа #форекс #трейдинг #forex #trading #xauusd #xau #gold",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1015,2,https://www.youtube.com/watch?v=40lZbWPj5-o,717483199999.9999
CPI News Trade 100% Profit All Time XAUUSD,Nazmul Forex,10100,249079,267,https://www.youtube.com/watch?v=yuOPMRoro1k,95163104082.397
"Xau Usd, H4, M15, Прогноз форекс 04.01  #биржа #трейдинг #форекс #forex #gold #xauusd #tranding",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,2864,4,https://www.youtube.com/watch?v=QBZH5_4udGk,1012252160000.0
"Xau Usd, Н1, М5, Анализ 30.01  #биржа #форекс #трейдинг #forex #trading #xauusd #xau #gold",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1207,4,https://www.youtube.com/watch?v=Dc0huJZ3NUQ,426602080000.00006
"Xau Usd, Н1, М5, Анализ 04.03  #биржа #форекс #трейдинг #forex #trading #xauusd #xau #gold",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1389,0,https://www.youtube.com/watch?v=j7rnzNUCjww,inf
"Xau Usd, Анализ 24.04  #биржа #форекс #трейдинг #forex #trading #xauusd #xau #gold",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1026,6,https://www.youtube.com/watch?v=MeSA0tsQmtE,241752960000.0
