Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
10$ TO 100$ #danialahmad #forex,DK FOREX,3730,445453,193,https://www.youtube.com/watch?v=mIgtnhK9oOY,32111621988.082905
Стратегия торговли золотом,Пути к трейдингу,883,1390,2,https://www.youtube.com/watch?v=YOV8rdFYLs0,541883855.0
Fix Lot Auto Forex Trading AI Robot EA with SL and TP No Loss Safe Strategy Profit #forex #trading,Oava EA,5510,210804,44,https://www.youtube.com/watch?v=NHL6eYNWRsw,145455239099.99997
🔥 Fibonacci Retracement Trading Strategy #shorts #trading,AHT Trader,5470,349276,65,https://www.youtube.com/watch?v=cNlCR4iKkKc,160779265667.69235
100% Profit in NFP 3 September 2021,Nazmul Forex,10100,174053,146,https://www.youtube.com/watch?v=ywNeKslIziU,121610592671.2329
stay away from this broker when trading news with one minute strategy NFP #usdjpy #forex #nfp,ben_benjie,391,54614,172,https://www.youtube.com/watch?v=NJeuDMorWSg,48543272.87209302
ALL YOU NEED IS ONE CURRENCY PAIRS TO BECOME A PROFITABLE TRADER (Forex market liquidity),Poundkingforex,27100,753208,385,https://www.youtube.com/watch?v=09ixYM_cb5Y,1436788278649.3506
"NFP December 2, 2022",Mobilink 2009,316,144532,76,https://www.youtube.com/watch?v=j6N2ollZqhU,189899834.10526314
Millionaire trader gives away his secret trading strategy,Humbled Trader,1270000,1115548,855,https://www.youtube.com/watch?v=PBQW98QIqDQ,2104406279766081.8
Trading CPI Gone Wrong🤦🏾. #forextrading #cpi #trading,Traders Entertainment,8690,1092697,856,https://www.youtube.com/watch?v=wjoaA-s1uF8,96397448506.65887
