Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
Лучшая торговая стратегия для начинающего трейдера. Трейдинг с нуля,Трейдер Сергей Виноградов - TradersGroup,147000,89675,99,https://www.youtube.com/watch?v=pjSkI70sgVY,19573606818181.82
стратегии для золота форекс,Алексей Приемов,3,1,0,https://www.youtube.com/watch?v=iZtWh5BIeTg,inf
Торговая стратегия для золота – Intraday GOLD,LightFX,8300,4074,18,https://www.youtube.com/watch?v=Kq5bpiz2yDE,15592103333.333334
"Золото, как инвестировать и торговать на МосБирже, 4 стратегии/ Фьючерсы, GLDRUB_TOM, и другие.",Адамович Алексей - обучение инвестированию,23300,4111,21,https://www.youtube.com/watch?v=xJsMxA0Cuto,106277180476.19048
"+514,61% по паре XAUUSD (золото/GOLD) — Тест стратегии форекс «Грабёж»",Стратегии ФОРЕКС,13300,878,7,https://www.youtube.com/watch?v=9Oy_by-pH_c,22187060000.0
"Тест стратегии «Кортик» для XAUUSD (золота): +204,40%",Стратегии ФОРЕКС,13300,1838,1,https://www.youtube.com/watch?v=jzOWNXiatqs,325123820000.0
СТРАТЕГИЯ коротких СДЕЛОК: Лучшая 1-минутная торговая стратегия! [91% успеха],Gerchik & Co,152000,59350,113,https://www.youtube.com/watch?v=ZUdEaoWW79o,12134711504424.78
Золото. Стратегии торговли во флете,Аркадий Романович,30000,1274,1,https://www.youtube.com/watch?v=DIJXrRYWtp4,1146600000000.0
Скальпинг на ЗОЛОТЕ! Лучшая объёмная стратегия! #золото#scalping#трейдинг#forex#forextrading,Онлайн торговля на рынке FOREX! PRO ОБУЧЕНИЕ! ,5880,5116,9,https://www.youtube.com/watch?v=Q4MvwIHU2Ww,19653625600.0
🔥Лучшая скальпинг стратегия торговли против толпы! Прибыль 400% к депозиту! #золото#forex#трейдинг,Онлайн торговля на рынке FOREX! PRO ОБУЧЕНИЕ! ,5880,7286,37,https://www.youtube.com/watch?v=vVv-TqZwL3Y,6808353470.270271
Выигрышная стратегия на Золото Запада,ПУТЬ К МИЛЛИОНУ ,2040,642,6,https://www.youtube.com/watch?v=7b4IbetInoo,445291200.0
42. Особенности торговли золотом. Мастер-класс Андрея Шевченко,ИнстаФорекс,46400,9546,21,https://www.youtube.com/watch?v=ivgIi-L_FvM,978674102857.1428
"ЭФФЕКТИВНАЯ СТРАТЕГИЯ XAU_USD (ЗОЛОТО, ФОРЕКС)",BADIN trade,318,4446,12,https://www.youtube.com/watch?v=ySFi_Bi7Hjs,37466442.0
Прибыльная стратегия торговли золотом,Александр Кэш,325,427,1,https://www.youtube.com/watch?v=Dnj_qVyJKQI,45101875.0
Золото!! Входы 100%. Агрессивный Скальпинг.Что такое?,Форекс - реальное понимание и торговля в плюс,33400,4478,4,https://www.youtube.com/watch?v=X89nTpGQ1cU,1248869420000.0
Как научиться торговать золото/доллар XAUUSD форекс,Пути к трейдингу,881,6855,39,https://www.youtube.com/watch?v=yqHGU5i4SUE,136425221.9230769
БЕЗУМНАЯ 1-минутная торговая стратегия скальпинга (97% WINRATE) 🤑🤑🤑,TrippaTrading русский,31300,488349,538,https://www.youtube.com/watch?v=e4kNmv-vAPQ,889276267304.8326
стратегии для золота форекс,Иван Романов,3,1,0,https://www.youtube.com/watch?v=IXTxUUzcy1U,inf
+5400 пунктов по XAUUSD — Стратегия форекс «Внутридневное золото» / Intraday Gold Forex strategy,Стратегии ФОРЕКС,13300,2360,4,https://www.youtube.com/watch?v=aBXEL4MGhkw,104365100000.0
Стратегия - Пробой дня на золоте 👌,Владимир Головатенко,1870,210,9,https://www.youtube.com/watch?v=SHIkCq_ce1I,81594333.33333331
Эффективная стратегия торговли золотом,Торговля на Форекс,12400,3922,2,https://www.youtube.com/watch?v=5NTSQx54OgY,301523360000.0
"РАБОЧАЯ СЕКРЕТНАЯ СТРАТЕГИЯ НА ЗОЛОТО ЗАПАДА, 1xbet стратегии 2021, лучшие стратегии melbet, 1xgames",Fan Slot,524,905,4,https://www.youtube.com/watch?v=Aum4wuCB17A,62122820.0
стратегии для золота форекс,Николай Комолов,2,0,0,https://www.youtube.com/watch?v=mwu6BSuIQu0,
стратегии для золота форекс,Александр Васильев,0,0,0,https://www.youtube.com/watch?v=VQfzbnw4qO0,
стратегии для золота форекс,Михаил Стоянов,1,1,0,https://www.youtube.com/watch?v=vgEMBfjbwK0,inf
📈 Простая стратегия с 80 % винрейтом!,AKIMSPACE,17100,116904,187,https://www.youtube.com/watch?v=KIQKRjxpdNY,182801597005.3476
Тест стратегии форекс «Золото форекс»,Стратегии ФОРЕКС,13300,1990,0,https://www.youtube.com/watch?v=CYVs-Y7a5Xk,inf
стратегии для золота форекс,Владислав Карпов,3,2,0,https://www.youtube.com/watch?v=ACv64enIdyw,inf
Прогноз по золоту,Войны маркет мейкеров,739,828,0,https://www.youtube.com/watch?v=0nYSlmDdia8,inf
Торговая стратегия и аналитика по Золоту GOLD,AZAforex,490,74,0,https://www.youtube.com/watch?v=vc5GQVtJwMI,inf
Играю на золото запад и на 21 очко самые лучшие стратегии,удачная ставка удачная ставка на 1xBet,21,24,0,https://www.youtube.com/watch?v=4IJGlVNz9nA,inf
стратегии для золота форекс,Дмитрий Павлов,0,7,0,https://www.youtube.com/watch?v=AOoR2FYd_EA,
стратегия для золота бинарные опционы,Аза Ушанова,6,158,0,https://www.youtube.com/watch?v=7BsK6nChljA,inf
КАК ТОРГОВАТЬ ЗОЛОТО  ТОРГОВЫЕ РЕКОМЕНДАЦИИ ПО СТРАТЕГИИ WMD С ЯНОМ СИКОРСКИМ,Ян Сикорский | Трейдинг и Инвестиции,6530,580,3,https://www.youtube.com/watch?v=zIuhxo_2FYE,8243907333.333334
