Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
Торговля на новостях. Золото. Нон фарм. (Часть 1.).,Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,4229,45,https://www.youtube.com/watch?v=dWXk2On8dAc,132862023111.11108
Как торговать золото? Рабочая стратегия №1 на Forex,ОБУЧЕНИЕ ТРЕЙДИНГУ НА БИРЖЕ,5640,9571,36,https://www.youtube.com/watch?v=8Q6aEnhpviA,8456935599.999999
"+514,61% по паре XAUUSD (золото/GOLD) — Тест стратегии форекс «Грабёж»",Стратегии ФОРЕКС,13300,878,7,https://www.youtube.com/watch?v=9Oy_by-pH_c,22187060000.0
Лучшая торговая стратегия для начинающего трейдера. Трейдинг с нуля,Трейдер Сергей Виноградов - TradersGroup,147000,89675,99,https://www.youtube.com/watch?v=pjSkI70sgVY,19573606818181.82
Торговая стратегия для золота – Intraday GOLD,LightFX,8300,4074,18,https://www.youtube.com/watch?v=Kq5bpiz2yDE,15592103333.333334
Индикатор для золота,Торговля на Форекс,12400,1139,2,https://www.youtube.com/watch?v=1REmu4lRVVo,87566320000.0
Золото. Стратегии торговли во флете,Аркадий Романович,30000,1274,1,https://www.youtube.com/watch?v=DIJXrRYWtp4,1146600000000.0
+120% за 12 мес — Стратегия «TR-Gold» для XAU/USD (золото) на скользящей средней,Стратегии ФОРЕКС,13300,2227,1,https://www.youtube.com/watch?v=7ZBiG2ryjYw,393934030000.0
Прибыльная стратегия торговли золотом,Александр Кэш,325,427,1,https://www.youtube.com/watch?v=Dnj_qVyJKQI,45101875.0
Лучшая стратегия торговли золотом | GIG-OS,GIG-OS TV ,28800,2351,6,https://www.youtube.com/watch?v=g36BfrKzNfk,325002240000.00006
Стратегия торговли Самоучитель Золото,Дмитрий К,619,596,0,https://www.youtube.com/watch?v=_UewY9HNfiE,inf
Форекс стратегия разгона депозита для торговли золотом!,Путь к миллиону. Разгон на Forex!,406,184,1,https://www.youtube.com/watch?v=PluMUC7n1HI,30329824.0
КАК ТРЕЙДЕРУ РЕАЛЬНО ЗАРАБОТАТЬ НА ЗОЛОТЕ-ФОРЕКС ТОРГОВЛЯ,Mr.Scalping - FOREX,5420,7219,71,https://www.youtube.com/watch?v=SUsQg0n3pCI,2986876501.408451
Как научиться торговать золото/доллар XAUUSD форекс,Пути к трейдингу,881,6855,39,https://www.youtube.com/watch?v=yqHGU5i4SUE,136425221.9230769
Стратегия для золота – Super Precision Strategy,Grand Capital,5660,530,8,https://www.youtube.com/watch?v=AGF8_ygxm7o,2122358500.0
Форекс стратегия  для золота,MarkOptions,16500,5195,298,https://www.youtube.com/watch?v=gu6MQbyvOHQ,4746103187.919463
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Торговля Золотом На Форекс Стратегия],Елизавета Яковалева,7,148,2,https://www.youtube.com/watch?v=SP0RmC_mito,3626.0
ЧТО ТАКОЕ СМАРТ МАНИ? | СТРАТЕГИЯ ПО КОТОРОЙ ТОРГУЮТ БАНКИ | СМАРТ МАНИ ТРЕДИНГ | SMART MONEY,Trading with BP,99700,1135418,2379,https://www.youtube.com/watch?v=7BojDq-o0LI,4744076127625.053
Стратегия - Пробой дня на золоте 👌,Владимир Головатенко,1870,210,9,https://www.youtube.com/watch?v=SHIkCq_ce1I,81594333.33333331
Golden Boy - Торговая Стратегия Для Xauusd (Gold) [Торговля Золотом На Форекс Стратегия],Forex Review,166,683,3,https://www.youtube.com/watch?v=Jte0AhSUrP4,6273582.666666666
JUMP BOSS - торговая стратегия для золота,Антон Рожновский,36300,986,2,https://www.youtube.com/watch?v=LV7g0HcZpE4,649621170000.0
СТРАТЕГИЯ коротких СДЕЛОК: Лучшая 1-минутная торговая стратегия! [91% успеха],Gerchik & Co,152000,59350,113,https://www.youtube.com/watch?v=ZUdEaoWW79o,12134711504424.78
торговля золотом на форекс - 💥 эффективная стратегия торговли золотом - стратегия золото форекс,Online Trade,17,87,0,https://www.youtube.com/watch?v=AEjGqG_PQzQ,inf
+3650 пунктов - Стратегия форекс «Грабеж» для XAUUSD (золота),Стратегии ФОРЕКС,13300,4299,15,https://www.youtube.com/watch?v=szTDxudeBhY,50696674000.00001
Секреты торговли Золотом XAUUSD,TradeLikeaPro,59300,29367,47,https://www.youtube.com/watch?v=whnx_OE1bcA,2197207698510.6384
Стратегия «Золото форекс»: +2900 пунктов прибыли,Стратегии ФОРЕКС,13300,7598,4,https://www.youtube.com/watch?v=oUbk_oirlzk,336002554999.99994
Торговля золотом на форекс,Александр Кэш,325,593,1,https://www.youtube.com/watch?v=LEb8ngsfUWE,62635625.0
"ЭФФЕКТИВНАЯ СТРАТЕГИЯ XAU_USD (ЗОЛОТО, ФОРЕКС)",BADIN trade,318,4446,12,https://www.youtube.com/watch?v=ySFi_Bi7Hjs,37466442.0
Торговля золотом. Пробой уровня и слом баланса. Трейдинг на форекс на реальном счете +15 000$,Психология трейдинга с Катрин. Обучение скальпингу,4750,13134,283,https://www.youtube.com/watch?v=HYbrM4YviTI,1047123233.2155478
Один день трейдера. Торговля золотом на М1. Скальпинг на золоте. #трейдинг #золото #скальпинг,ФибоТрейдер I FiboTrader I Дмитрий Орлов,114000,9817,37,https://www.youtube.com/watch?v=TOWD39vkMnc,3448154918918.9194
Самая простая стратегия для торговли криптовалютой новичкам #shorts,АРДЕНСКИЙ | Трейдинг и психология,69000,1659184,1288,https://www.youtube.com/watch?v=vqgyc9kbHT4,6133055142857.143
Скальпинг на ЗОЛОТЕ! Лучшая объёмная стратегия! #золото#scalping#трейдинг#forex#forextrading,Онлайн торговля на рынке FOREX! PRO ОБУЧЕНИЕ! ,5880,5116,9,https://www.youtube.com/watch?v=Q4MvwIHU2Ww,19653625600.0
Разгон депозита на форекс + 200 % Торговля золотом ( xauusd ) Обучение трейдингу,Математический трейдинг на Форекс с Дмитрием Эйлер,5370,5647,14,https://www.youtube.com/watch?v=n5GCc5BHg3o,11631569592.857141
Секреты и правила торговли внутри дня от Александра Герчика,Gerchik & Co,152000,49024,67,https://www.youtube.com/watch?v=YImGU6VTvZE,16905231283582.09
торговля золотом на форекс стратегия,Николай Комолов,2,5,0,https://www.youtube.com/watch?v=DBGRCjobc5A,inf
