Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
"Торговые рекомендации нефть WTI, золото XAUUSD, серебро XAGUSD на 13 - 14 сентября",Форекс брокер LiteFinance,14000,109,0,https://www.youtube.com/watch?v=FsPg0DQQpFk,inf
Trading Strategy for XAUUSD &amp; XAGUSD - Technical Analysis 5 May,Ankit Jain-Official,47900,1161,13,https://www.youtube.com/watch?v=yySXAcgUEKE,204908462307.6923
XAU USD торговля по сигналам. продаем золото #shorts,🏆GOLD JOKER  (AI)   ДОХОДНЫЙ РОБОТ,3390,642,0,https://www.youtube.com/watch?v=CLpB-S5_s0o,inf
"Как заработать. EurUsd, XauUsd, GbpUsd, XagUsd, S&amp;P500, Bitcoin, Ethereum, Solana, Cardano",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1125,27,https://www.youtube.com/watch?v=7eaAHt-nIJY,58906666666.666664
supply and demand https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,17,0,https://www.youtube.com/watch?v=STkxt4ZnGiA,inf
"Как заработать. EurUsd, XauUsd, GbpUsd, XagUsd, S&amp;P500, Bitcoin, Ethereum, Solana, Cardano",Вячеслав Возный. ФОРЕКС. ОБУЧЕНИЕ. ТРЕЙДИНГ.,37600,1414,59,https://www.youtube.com/watch?v=ffkn008LbVU,33882315932.203392
"Turning $100 to $ 1,00,000 Day Forex trading market || Auto trading Bot",Forex Algo EA,5370,485874,0,https://www.youtube.com/watch?v=WqmDTJ9kUwo,inf
Different Entry https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,24,0,https://www.youtube.com/watch?v=Vw6ZVgkvqhk,inf
fractal Confirmation https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,38,0,https://www.youtube.com/watch?v=DDui9AboSvY,inf
XAUUSD &amp; XAGUSD - Analysis &amp; Trading Strategy 3rd May,Ankit Jain-Official,47900,1257,12,https://www.youtube.com/watch?v=epBqN5iJREE,240339447500.0
bullish entry https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,13,0,https://www.youtube.com/watch?v=O-jF7iQ4ja0,inf
FOREX TRADERS YOU NEED TO WATCH THIS,GURUS EXPOSED MT4 FX,2340,1826,4,https://www.youtube.com/watch?v=--dhQFB3BR4,2499611400.0
Trading Entry https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,22,0,https://www.youtube.com/watch?v=stc1K5Q7x5Y,inf
Billionaire Forex Trader 2022,GURUS EXPOSED MT4 FX,2340,57068,159,https://www.youtube.com/watch?v=TAmqhAiXQSw,1965292709.4339623
LearntoTrade Greg Secker&#39;s 5-3-1 Secret Sauce BS Strategy,GURUS EXPOSED MT4 FX,2340,2619,5,https://www.youtube.com/watch?v=idMP9IQxQxM,2868119279.9999995
Forex Trading Made Easy- XAUUSD &amp; XAGUSD Technical Analysis &amp; Prediction,Ankit Jain-Official,47900,1417,30,https://www.youtube.com/watch?v=IzdRkqpJDrU,108372632333.33333
#forex #shorts #usa,The Secret of Forex,3920,14,0,https://www.youtube.com/watch?v=3HaB92aY55g,inf
Зачем нужны сеточные стратегии?,BiznesFilosof,40600,2992,10,https://www.youtube.com/watch?v=b48Wrtg2cGQ,493189312000.0
high probability Setup https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,22,0,https://www.youtube.com/watch?v=nkINkwazhsk,inf
Billionaire Forex Trader EURAUD Sell,GURUS EXPOSED MT4 FX,2340,3626,3,https://www.youtube.com/watch?v=1WWqJPcBshg,6618175200.0
"How To Trade My Triangle Strategy + USDMXN, Gold, Bitcoin, EURJPY, ROKU, DISH, NFLX, &amp; PLNT",Trading Strategy Guides,49300,2062,17,https://www.youtube.com/watch?v=nWJ1E9a4FIQ,294804140000.0
different double top https://t.me/ForexRobotTrader2019Forex Robot&amp;Indicator 👌☝☝ Telegram,The Secret of Forex,3920,15,1,https://www.youtube.com/watch?v=ADUMUVvqM58,230496000.00000003
[Highlights] Destroying JXSM5 QIOT Community,GURUS EXPOSED MT4 FX,2340,1898,17,https://www.youtube.com/watch?v=CsBZg7zBEk0,611334635.2941176
🔴Live GOLD-XAUUSD 1-Minute Buy And Sell Signals-Trading Signals-Scalping Strategy-Diamond Algo-,Forex & Crypto Live,42900,528373,0,https://www.youtube.com/watch?v=T5QkPj4dEZk,inf
