Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
外汇分析｜黃金交易策略｜XAUUSD持續盈利的秘訣,Trader Club,6760,245,0,https://www.youtube.com/watch?v=Nsq_Ftc1Nmg,inf
交易分析：XAUUSD D1 #股票和外汇 #金融知识 #金融小白 #外汇新手 #外汇入门 #交易者 #外汇交易赚钱 #交易者赚钱,外汇技术分析,1680,299,0,https://www.youtube.com/watch?v=JQjoMhM1IMo,inf
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,58,1,https://www.youtube.com/watch?v=vIOQcsd7Vz0,25093120000.000004
黄金交易，XAUUSD,HDD,3,57,0,https://www.youtube.com/watch?v=6wLuNr8ZcDM,inf
XAUUSD 交易分析 #投资 #理财 #美股 #股票 #赚钱 #财富自由 #外汇 #虚拟货币 #btc,外汇技术分析,1680,321,0,https://www.youtube.com/watch?v=R72U5F-uULo,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （03 MAY 2022）,PAM 外汇 FX Trader,2680,128,1,https://www.youtube.com/watch?v=7ofx3BdbPQo,919347200.0
10 4 K神线上黄金多单 #forexsignals #forextrader #xauusd,YCHpro--中文频道,20800,2227,0,https://www.youtube.com/watch?v=KDBYyv-HdWU,inf
交易分析：XAUUSD #外汇 #外汇交易 #外汇分析 #外汇教学 #外汇技术 #外汇交易平台  #外汇平台 #外汇投资 #炒外汇 #外汇黄金 #黄金 #原油 #黄金原油,外汇技术分析,1680,833,0,https://www.youtube.com/watch?v=x0tuyhl-9dM,inf
从亏损到盈利 #trading #炒外汇 #forex #外汇交易 #黄金交易 #xauusd #交易 #亏损到盈利,Louis Trading,226,65,0,https://www.youtube.com/watch?v=siGr__ry6yo,inf
Hi Traders 黄金顺利在睡前 TP #技术分析 #xauusd,PAM 外汇 FX Trader,2680,273,1,https://www.youtube.com/watch?v=YMNK1TCeD1o,1960795200.0
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （12 SEP 2022）,Copy Trader,148,20,1,https://www.youtube.com/watch?v=dIVjr1zfaf4,438080.0
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,21,0,https://www.youtube.com/watch?v=_Ib3QG6KUmQ,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （31 MAC 2022）,PAM 外汇 FX Trader,2680,130,1,https://www.youtube.com/watch?v=5OVSYZUg_ek,933712000.0
今日XAUUSD(黄金）走势分析：黄金底部出现？？如何抓住交易机会？？,Xtrend财经-交易不发愁,380,330,0,https://www.youtube.com/watch?v=Ud67upaz5FY,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （31 MAY 2022）,PAM 外汇 FX Trader,2680,109,1,https://www.youtube.com/watch?v=Ye5HfXBFZOg,782881600.0000001
Smart Money Concept | XAU/USD 🤔🥵 #2023 #ytshorts #shorts #forex,IMMORTAL ENIGMA,9730,1103,5,https://www.youtube.com/watch?v=ZLEnHsNGyyM,20884841740.0
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （28 APR 2022）,PAM 外汇 FX Trader,2680,96,11,https://www.youtube.com/watch?v=PYt6kJLPy3c,62682763.636363626
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,22,0,https://www.youtube.com/watch?v=2d7EaWaTopg,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （01 AUG 2022）,PAM 外汇 FX Trader,2680,158,4,https://www.youtube.com/watch?v=zu7EHGArDhc,283704800.00000006
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,4,0,https://www.youtube.com/watch?v=PPGlDcfmzOU,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （25 JUL 2022）,PAM 外汇 FX Trader,2680,115,1,https://www.youtube.com/watch?v=BYJ3SMMUu3w,825976000.0000001
交易分析：XAUUSD #外汇亏钱 #外汇交易犯错 #外汇入门 #交易者 #外汇交易赚钱 #交易者赚钱 #交易赚钱 #外汇交易分析 #生活理财 #投资交易 #赚钱 #金融交易,外汇技术分析,1680,375,0,https://www.youtube.com/watch?v=6bqCa_JgOZs,inf
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,37,0,https://www.youtube.com/watch?v=hGeMRygPT30,inf
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,9,0,https://www.youtube.com/watch?v=p4IQc_nGoT0,inf
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （11 MAY 2022）,PAM 外汇 FX Trader,2680,55,1,https://www.youtube.com/watch?v=ly8OFfuVZeI,395032000.0
外汇交易直播 - 黄金外汇信号 - XAUUSD 外汇交易,YCHpro--中文频道,20800,27,0,https://www.youtube.com/watch?v=SfJYxi-pq7U,inf
