Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
【外汇短线交易】黄金策略30分钟连胜3单！4月份交易策略大获全胜，跟上的都赚钱翻仓了！,阿萨外汇社区,13500,1103,0,https://www.youtube.com/watch?v=k8Goh3fnCLk,inf
后大选时代黄金的交易逻辑及策略,Phillip Nova,2990,1143,1,https://www.youtube.com/watch?v=v9lsbU26hvY,10218534300.0
交易黄金有方法｜xauusd交易课程｜gold 短线交易策略 （11 AUG 2022）,PAM 外汇 FX Trader,2680,1218,3,https://www.youtube.com/watch?v=3BEiXPcPpd4,2916054400.0
黃金交易分析：預測黃金走向（超級簡單的交易策略！）,Alice講股票,4990,10073,4,https://www.youtube.com/watch?v=5NwMraBQKr0,62704676825.0
【交易之神】日本交易员BNF露面，逆向交易策略和顺势策略双公开，8万做到4个亿的交易方法 #BNF #移动平均线 #短线交易策略,投机实验室,98900,108228,98,https://www.youtube.com/watch?v=h8fgAF5fHEQ,10802048937551.02
外汇交易策略：黄金即将大涨！我列举3个原因！,老邹说交易,1520,118,1,https://www.youtube.com/watch?v=-iLfPHO0F50,272627199.99999994
大道至简，高手交易很简单,黄金乔老大,2000,206,0,https://www.youtube.com/watch?v=5PV_f2lDI-8,inf
做交易一定要会看趋势方向,黄金乔老大,2000,463,0,https://www.youtube.com/watch?v=kvTdjDXAJiQ,inf
從黃金價格漲跌看當前投資交易策略 ft. DecodeEX首席策略分析師,HackBear 泰瑞,448000,19956,24,https://www.youtube.com/watch?v=0JpAC7XvdYY,166885376000000.0
黄金本周已大跌1000点，还能继续空吗?【外汇交易策略】,阿萨外汇社区,13500,970,4,https://www.youtube.com/watch?v=lIXpPRyMqaY,44195625000.00001
黃金期貨的優缺點 #交易策略 #森洋學院 #投資 #investing,森洋學院,844,32,0,https://www.youtube.com/watch?v=PRCMlDw3qGk,inf
【8月22号 黄金策略】黄金开启抄底计划！跟上节奏！ #外汇 #黄金 #外汇交易 #金价,老邹说交易,1520,93,1,https://www.youtube.com/watch?v=kHnRn9sm7IM,214867199.99999997
黄金果然大涨！稳住！还要继续涨！2023-8-24【外汇黄金策略】 #外汇 #外汇交易 #黄金 #今日金价,老邹说交易,1520,189,1,https://www.youtube.com/watch?v=LYtHdpabfs0,436665600.0
1885了！黄金跌势不减！还要继续跌！2023-8-21【外汇黄金策略】 #外汇 #黄金 #外汇交易 #今日金价,老邹说交易,1520,104,1,https://www.youtube.com/watch?v=9_j4aSZTiuk,240281600.0
【强烈推荐】顶级的交易策略，胜率/收益率/频率三率全优的神级交易系统#交易系统#交易策略回测#MACD,投机实验室,98900,132718,705,https://www.youtube.com/watch?v=fT4jb-I5zYc,1841337062099.291
喇叭口震荡，黄金逢高看空！【黄金行情分析2024/4/26】,黄金乔老大,2000,102,1,https://www.youtube.com/watch?v=AdUaxKmMdaY,408000000.0
黄金多头太强势！即将破2000！#外汇 #国际金价 #黄金 #外汇黄金,老邹说交易,1520,161,1,https://www.youtube.com/watch?v=fUc7_fh_ogQ,371974400.0
黄金先涨后跌！注意！关键价格是这3个！2023-9-18【外汇黄金策略】 #外汇 #外汇交易 #外汇分析 #黄金  #外汇投资,老邹说交易,1520,142,1,https://www.youtube.com/watch?v=4CXTQ3OLAQo,328076800.0
高手如何做交易，实战过程感受,黄金乔老大,2000,385,0,https://www.youtube.com/watch?v=VSYorZHIeis,inf
交易高手和菜鸟实战过程对比,黄金乔老大,2000,539,0,https://www.youtube.com/watch?v=-A8rsZh0ih4,inf
黄金看涨，我赚了吗？同时警惕今晚CPI！2023-6-13【外汇黄金策略】,老邹说交易,1520,115,1,https://www.youtube.com/watch?v=BUIqG1ifW5A,265696000.0
黄金要启动了！必涨！验证一波！2023-9-5【外汇黄金策略】,老邹说交易,1520,141,1,https://www.youtube.com/watch?v=Nm_7VNdpY6k,325766400.0
【8月21号 外汇黄金策略】黄金不断破新低！反弹这个高点就空！ #外汇 #黄金 #外汇交易 #今日金价,老邹说交易,1520,79,1,https://www.youtube.com/watch?v=slCpTX6uMKk,182521600.0
黄金先多后空 #外汇 #外汇交易 #黄金 #外汇分析 #外汇黄金 #外汇投资#今日金价 #国际金价 #交易员,Andy玩交易,762,166,0,https://www.youtube.com/watch?v=2NJrR7X5v9k,inf
黄金要暴跌了！就这个高点！    2023-8-9【外汇黄金策略】,老邹说交易,1520,155,1,https://www.youtube.com/watch?v=97XqhXBzb_o,358112000.0
【9月5号 外汇黄金策略】我觉得，黄金要启动了！金子开涨  #外汇 #外汇交易 #外汇投资 #黄金,老邹说交易,1520,161,1,https://www.youtube.com/watch?v=fK6cpJ4K5f0,371974400.0
黄金开启技术性空头！今天关注这2个位置！2023-9-6【外汇黄金策略】 #外汇 #外汇交易 #外汇投资 #黄金,老邹说交易,1520,263,1,https://www.youtube.com/watch?v=hJu5us9bGLg,607635200.0
黄金要大涨了！回踩向上冲！2023-9-19【外汇黄金策略】 #外汇 #外汇交易 #外汇分析 #黄金  #外汇投资,老邹说交易,1520,131,1,https://www.youtube.com/watch?v=QFFItjH1oRg,302662400.0
交易盘感怎么来，实践复盘搞起来,黄金乔老大,2000,334,0,https://www.youtube.com/watch?v=1sbMPRLXw0M,inf
黄金还要涨！多头不止！2023-9-4【外汇黄金策略】 #外汇 #外汇交易 #外汇投资 #黄金,老邹说交易,1520,163,1,https://www.youtube.com/watch?v=R97U22hTqR8,376595200.0
警惕！非农数据来袭！黄金回踩看涨 2023-6-2【外汇黄金策略】,老邹说交易,1520,142,3,https://www.youtube.com/watch?v=MIZ9jPM9ICc,109358933.33333334
【9月1号 黄金策略】大非农来了！黄金还能涨吗？ #外汇 #外汇投资 #外汇交易 #黄金,老邹说交易,1520,124,1,https://www.youtube.com/watch?v=rCov6JKpaBc,286489600.0
黄金大跌了！震荡分批收割！2023-8-2【外汇黄金策略】,老邹说交易,1520,95,1,https://www.youtube.com/watch?v=FPEPzzY1-ac,219488000.0
黄金要先上涨后下跌！今天重点关注！2023-9-11【外汇黄金策略】#外汇 #外汇交易 #外汇投资 #黄金 #今日金价 #外汇黄金,老邹说交易,1520,264,1,https://www.youtube.com/watch?v=DgSV9lgHN_E,609945599.9999999
黄金狂涨不停！一路狂飙！今天继续冲  #外汇 #外汇交易 #外汇投资#黄金,老邹说交易,1520,194,1,https://www.youtube.com/watch?v=D7qTBt1GK8E,448217600.0
简单好用的回档模型战法,黄金乔老大,2000,313,1,https://www.youtube.com/watch?v=j9RbsJlD2dQ,1252000000.0
非农来袭，银行危机重燃！黄金还要继续大涨！2023-5-5【外汇交易策略】,老邹说交易,1520,96,2,https://www.youtube.com/watch?v=4c8xcKxfw7Y,110899200.0
美联储放鹰！美元+美债收益率双跌！黄金2000不远了！,老邹说交易,1520,138,0,https://www.youtube.com/watch?v=OCTjFiHWunY,inf
黄金还要继续跌！空头强势，今天开冲！2023-9-14【外汇黄金策略】 #外汇 #外汇交易 #外汇分析 #黄金  #外汇投资,老邹说交易,1520,137,1,https://www.youtube.com/watch?v=2QTqM6wCIY0,316524800.0
